2021-Jul-08 00:44:24 [restartedMain] INFO  c.a.m.AutoParkingSystemApplication                 - Starting AutoParkingSystemApplication on DESKTOP-SHDARE4 with PID 13888 (D:\Project\AutoParkingSystem-SpringBoot MongoDB\target\classes started by tapre in D:\Project\AutoParkingSystem-SpringBoot MongoDB)
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.Period as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.LocalDate as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.Instant as reading converter.
2021-Jul-08 00:44:32 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer                 - LiveReload server is running on port 35729
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Locale to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.Character to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.math.BigDecimal to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.math.BigDecimal to class org.bson.types.Decimal128 as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.math.BigDecimal as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.types.Decimal128 to class java.math.BigDecimal as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.math.BigInteger to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.math.BigInteger as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.net.URL to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.net.URL as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class java.lang.String as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.query.Term to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.script.NamedMongoScript to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.script.NamedMongoScript as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Currency to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.util.Currency as reading converter.
